Country,Year,C Armed forces,C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy
554,2020,2,2,2,2,-5,3,-5,4,10
554,2020,2,2,1,1,2,2,2,1,10
554,2020,2,4,2,2,2,2,2,3,5
554,2020,2,3,2,1,3,4,2,3,10
554,2020,2,1,2,1,1,2,2,1,-5
554,2020,3,3,2,4,4,4,3,4,6
554,2020,2,3,1,3,3,4,2,2,8
554,2020,1,2,1,1,2,-1,-1,3,10
554,2020,-1,2,1,-1,-1,-1,-1,-1,5
554,2020,1,3,2,2,3,4,3,3,-5
554,2020,3,4,3,3,4,3,3,3,10
554,2020,1,2,1,1,1,2,1,1,10
554,2020,2,3,2,1,3,3,2,1,10
554,2020,2,3,1,1,1,3,1,2,10
554,2020,2,3,2,2,3,3,2,2,8
554,2020,1,3,1,1,3,3,2,3,9
554,2020,-5,3,1,3,1,-5,2,1,10
554,2020,2,3,2,3,4,4,3,2,10
554,2020,3,3,3,3,2,2,2,2,10
554,2020,2,3,1,2,2,3,3,3,10
554,2020,1,3,1,2,2,3,2,1,10
554,2020,1,3,1,1,4,4,-5,3,7
554,2020,1,3,2,3,4,4,3,4,10
554,2020,1,3,1,1,3,3,4,3,9
554,2020,2,4,3,3,2,3,2,2,1
554,2020,-1,3,2,2,3,3,3,3,10
554,2020,1,2,1,3,2,2,2,2,10
554,2020,2,3,2,1,1,2,2,1,10
554,2020,2,3,3,2,3,3,3,2,10
554,2020,1,2,1,1,2,3,2,3,10
554,2020,2,2,2,2,3,3,2,2,10
554,2020,-5,3,2,2,3,3,2,2,10
554,2020,2,4,2,2,2,3,3,2,8
554,2020,2,2,1,2,3,3,2,2,10
554,2020,2,3,2,3,2,2,2,2,10
554,2020,2,3,2,2,2,3,3,2,10
554,2020,1,3,1,1,1,3,3,3,8
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,1
554,2020,2,4,2,3,3,4,3,2,9
554,2020,2,3,2,1,1,2,3,3,10
554,2020,2,3,2,3,3,3,3,2,10
554,2020,2,3,2,2,2,3,3,2,9
554,2020,2,3,3,2,3,3,2,3,6
554,2020,2,3,2,2,2,3,2,1,10
554,2020,1,4,3,1,3,3,3,2,8
554,2020,1,2,2,2,2,3,3,3,8
554,2020,2,3,1,2,3,3,3,2,-5
554,2020,2,3,2,2,2,3,2,2,10
554,2020,1,2,1,2,2,3,2,2,10
554,2020,1,2,1,1,2,3,2,2,10
554,2020,2,2,2,2,3,3,2,3,6
554,2020,2,3,2,2,4,3,3,4,9
554,2020,1,2,1,3,3,3,3,4,10
554,2020,2,2,1,1,2,2,3,1,10
554,2020,1,2,1,1,2,3,3,2,10
554,2020,1,3,1,3,2,3,3,1,10
554,2020,3,3,2,2,3,3,3,3,10
554,2020,4,3,3,2,-1,3,-1,2,9
554,2020,2,4,2,2,3,3,2,1,9
554,2020,4,4,2,2,3,4,3,2,9
554,2020,3,3,3,3,3,3,3,3,10
554,2020,1,2,1,1,1,3,2,2,10
554,2020,2,3,3,4,4,4,3,4,10
554,2020,2,3,2,2,3,3,-1,2,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,9
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,9
554,2020,2,1,1,1,2,3,1,1,10
554,2020,1,3,2,4,4,4,3,4,6
554,2020,2,3,2,2,3,3,3,2,10
554,2020,3,3,2,2,4,3,2,2,10
554,2020,2,3,1,2,2,3,2,3,9
554,2020,2,3,2,2,3,3,2,3,10
554,2020,2,2,1,2,2,2,2,1,10
554,2020,1,2,1,2,2,3,2,2,10
554,2020,2,3,2,3,2,3,3,2,10
554,2020,1,3,2,2,3,3,3,2,-5
554,2020,2,4,2,2,-1,4,2,4,3
554,2020,2,3,2,3,2,3,-1,3,10
554,2020,2,2,2,2,3,3,2,1,10
554,2020,3,3,2,4,3,3,3,2,10
554,2020,2,2,1,2,3,3,3,3,10
554,2020,3,4,1,4,4,4,3,4,10
554,2020,2,3,1,1,2,3,-1,3,7
554,2020,2,4,1,1,3,4,2,2,5
554,2020,2,4,4,4,4,4,2,4,8
554,2020,1,2,1,1,1,1,1,1,10
554,2020,2,3,2,3,3,3,3,2,10
554,2020,2,3,2,3,2,3,2,2,10
554,2020,2,3,1,1,2,3,2,1,10
554,2020,-1,2,2,2,2,3,-1,-1,5
554,2020,2,3,2,3,3,3,4,4,10
554,2020,2,3,2,2,4,4,3,3,10
554,2020,1,3,2,2,2,3,2,3,9
554,2020,1,3,2,2,3,3,3,3,9
554,2020,2,3,2,2,1,3,2,2,10
554,2020,1,3,2,2,3,3,3,3,8
554,2020,1,2,1,1,1,2,2,2,8
554,2020,-1,2,2,3,3,3,3,2,10
554,2020,4,4,4,4,4,4,3,4,10
554,2020,-1,3,2,2,-1,-1,-1,-1,10
554,2020,2,3,2,2,2,3,2,2,9
554,2020,2,3,3,2,2,3,2,2,10
554,2020,2,2,1,1,2,2,3,1,10
554,2020,2,3,2,2,3,3,3,2,9
554,2020,2,2,3,3,3,4,2,3,-5
554,2020,2,4,2,1,1,3,2,1,10
554,2020,1,2,1,2,2,3,2,1,9
554,2020,1,3,1,1,3,3,1,2,-5
554,2020,2,3,-5,4,4,4,2,4,8
554,2020,2,2,1,2,3,3,-5,2,9
554,2020,2,3,2,2,2,3,3,2,10
554,2020,2,2,2,2,2,3,3,2,10
554,2020,2,3,2,3,3,3,2,2,10
554,2020,3,4,2,3,2,4,3,3,10
554,2020,2,1,1,1,1,1,2,1,6
554,2020,-1,4,3,3,4,4,3,3,10
554,2020,2,3,2,2,4,3,2,3,10
554,2020,2,3,2,3,4,4,2,3,8
554,2020,2,3,2,2,2,3,2,1,9
554,2020,2,4,2,2,2,3,2,2,9
554,2020,1,3,2,2,2,3,2,1,10
554,2020,2,2,2,2,2,-1,-1,-1,10
554,2020,2,3,2,2,2,3,3,2,10
554,2020,-1,4,2,3,3,3,2,2,6
554,2020,3,3,3,3,3,3,3,3,8
554,2020,1,-1,1,2,1,1,2,1,10
554,2020,2,3,2,2,2,3,2,2,9
554,2020,1,2,1,1,2,3,3,2,10
554,2020,2,2,2,2,2,2,2,1,10
554,2020,3,4,2,3,3,3,3,4,10
554,2020,1,3,3,3,3,3,3,2,10
554,2020,2,3,2,2,2,3,2,2,10
554,2020,2,3,2,2,3,3,3,3,8
554,2020,1,3,1,1,2,3,2,2,10
554,2020,2,3,2,2,2,2,2,2,10
554,2020,2,3,3,3,3,4,4,4,-5
554,2020,2,3,2,2,2,3,2,2,10
554,2020,3,4,2,3,3,3,2,3,9
554,2020,2,4,1,2,2,3,2,2,10
554,2020,1,2,1,1,2,2,1,2,10
554,2020,1,3,1,1,2,-1,2,1,10
554,2020,2,2,2,2,2,2,2,1,-5
554,2020,2,2,1,1,2,2,2,2,8
554,2020,1,1,1,1,2,2,1,1,10
554,2020,2,2,2,2,2,2,2,2,9
554,2020,2,2,1,2,2,3,1,2,9
554,2020,1,3,2,2,-1,3,3,2,10
554,2020,2,2,2,4,3,3,3,3,10
554,2020,2,3,1,1,2,3,2,1,10
554,2020,2,3,1,2,-1,3,-5,3,8
554,2020,1,2,1,2,2,3,2,2,9
554,2020,1,4,2,2,2,3,2,1,8
554,2020,3,4,2,2,3,3,3,2,8
554,2020,2,3,2,2,3,3,3,2,10
554,2020,4,3,3,3,2,3,1,2,10
554,2020,1,3,1,2,2,3,1,2,10
554,2020,1,-5,1,3,3,3,3,2,10
554,2020,1,2,1,1,1,2,2,2,6
554,2020,1,2,1,1,1,2,-5,1,6
554,2020,2,3,2,3,3,3,3,2,9
554,2020,-1,2,2,2,2,2,2,2,10
554,2020,2,2,2,2,2,3,2,1,10
554,2020,3,3,2,3,3,4,2,2,10
554,2020,2,4,1,2,2,3,2,2,10
554,2020,1,3,1,2,4,4,3,1,10
554,2020,-1,3,2,2,3,3,3,3,9
554,2020,2,3,3,4,3,3,3,1,9
554,2020,2,3,2,3,3,4,3,2,10
554,2020,2,2,2,2,2,2,2,2,10
554,2020,2,3,1,2,3,2,3,2,8
554,2020,2,1,1,3,2,3,2,2,10
554,2020,-1,-1,-5,2,2,-5,1,2,8
554,2020,2,3,1,1,1,3,1,3,9
554,2020,2,2,1,3,3,3,3,3,9
554,2020,1,2,1,2,3,3,3,1,10
554,2020,4,3,3,3,3,4,4,3,6
554,2020,1,2,1,2,2,3,2,2,10
554,2020,1,2,1,2,3,3,4,3,10
554,2020,2,-1,2,2,3,3,3,3,8
554,2020,2,2,2,1,3,3,-1,1,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,3
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,8
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,-5
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,-5
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,10
554,2020,2,3,2,2,2,3,2,2,9
554,2020,2,4,2,2,2,3,2,2,10
554,2020,3,4,2,3,-1,3,-1,4,8
554,2020,2,3,2,2,2,3,3,3,7
554,2020,2,2,1,1,2,3,2,1,7
554,2020,2,3,2,1,2,2,3,2,10
554,2020,2,3,2,1,3,3,2,2,9
554,2020,2,3,2,3,3,3,3,2,10
554,2020,2,2,2,2,3,3,3,2,10
554,2020,2,3,2,3,2,-1,-1,2,9
554,2020,-1,4,2,2,2,3,-1,-1,10
554,2020,2,3,2,2,2,2,2,1,10
554,2020,2,3,1,2,3,3,2,2,10
554,2020,2,3,2,2,3,3,3,-1,10
554,2020,1,2,1,1,2,3,2,2,10
554,2020,3,4,2,3,3,3,3,3,10
554,2020,3,2,3,2,2,2,2,2,10
554,2020,1,2,1,2,2,-1,3,1,10
554,2020,2,3,2,2,3,3,3,3,7
554,2020,2,3,1,3,3,4,2,2,10
554,2020,2,3,3,3,4,4,3,3,10
554,2020,3,2,3,3,2,3,2,3,10
554,2020,2,3,2,2,4,4,2,3,10
554,2020,2,3,1,2,2,-1,-1,-1,9
554,2020,1,2,2,1,2,2,2,2,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,-5
554,2020,1,3,1,3,3,3,2,3,9
554,2020,3,4,3,3,3,4,3,-5,10
554,2020,2,3,2,2,3,3,2,3,5
554,2020,3,2,1,2,3,4,4,4,8
554,2020,2,4,3,3,3,4,-1,3,9
554,2020,2,4,2,3,3,3,3,4,10
554,2020,1,3,1,2,2,2,2,2,9
554,2020,3,2,1,1,1,-1,2,1,10
554,2020,2,3,1,2,3,3,3,1,10
554,2020,2,3,2,2,3,3,2,2,5
554,2020,2,3,2,3,3,3,3,3,10
554,2020,2,3,2,3,3,3,3,2,9
554,2020,4,4,4,3,3,3,3,2,5
554,2020,2,2,1,3,2,3,3,3,10
554,2020,1,3,1,1,3,3,3,2,10
554,2020,2,3,2,2,3,3,2,2,10
554,2020,3,3,3,3,3,2,3,2,10
554,2020,1,4,2,3,3,3,3,2,10
554,2020,1,3,1,3,1,3,2,1,9
554,2020,2,4,3,3,3,4,2,2,10
554,2020,1,2,1,1,3,3,2,3,10
554,2020,2,3,2,2,2,3,2,2,8
554,2020,2,3,2,2,2,3,2,2,10
554,2020,2,4,2,3,3,4,3,3,10
554,2020,2,2,1,2,2,3,2,1,10
554,2020,1,3,1,1,2,3,2,3,10
554,2020,2,3,1,2,3,3,-1,4,-5
554,2020,1,4,1,1,3,3,2,1,10
554,2020,1,2,2,2,1,2,-1,1,10
554,2020,-1,3,2,2,2,-1,-1,3,7
554,2020,2,4,2,2,3,3,3,2,10
554,2020,2,1,2,3,3,4,4,3,10
554,2020,2,3,2,2,4,3,3,2,10
554,2020,2,2,2,2,3,3,3,3,9
554,2020,3,3,2,2,2,3,2,2,10
554,2020,2,3,2,3,3,3,3,3,7
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,7
554,2020,1,4,4,4,4,4,4,1,10
554,2020,2,2,1,2,2,3,2,1,10
554,2020,2,3,2,2,3,3,3,3,10
554,2020,1,3,1,1,2,2,2,2,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,10
554,2020,2,3,2,2,2,3,2,2,10
554,2020,2,3,2,2,2,3,3,2,10
554,2020,1,3,1,2,3,2,2,2,10
554,2020,1,2,1,1,2,3,2,2,10
554,2020,2,-1,2,-1,2,-1,2,2,9
554,2020,3,3,1,2,3,3,3,3,10
554,2020,2,4,3,4,3,3,2,3,10
554,2020,2,2,2,3,2,3,2,2,10
554,2020,2,4,1,1,2,4,3,1,10
554,2020,2,2,2,2,2,2,2,1,10
554,2020,3,3,1,2,3,4,3,3,8
554,2020,2,3,2,2,3,3,3,3,10
554,2020,1,1,1,1,1,1,1,1,10
554,2020,1,2,3,3,4,3,3,4,9
554,2020,2,3,3,3,3,4,4,3,8
554,2020,2,3,1,1,1,3,3,1,10
554,2020,1,3,1,1,2,2,3,1,8
554,2020,3,3,2,3,2,3,3,-1,5
554,2020,2,3,2,2,3,3,3,3,9
554,2020,2,3,2,2,-1,-1,-1,2,10
554,2020,2,2,1,2,2,2,2,2,10
554,2020,3,2,3,2,2,3,2,1,10
554,2020,2,3,2,2,3,3,2,3,-5
554,2020,2,3,2,2,2,3,2,2,10
554,2020,1,4,1,1,3,3,3,1,10
554,2020,2,2,2,2,2,2,2,2,10
554,2020,2,3,1,1,2,3,3,2,10
554,2020,2,3,2,2,2,3,2,3,10
554,2020,1,2,1,1,3,3,2,2,10
554,2020,1,3,1,2,3,3,2,1,9
554,2020,2,3,2,3,3,3,3,3,10
554,2020,2,3,2,2,2,2,2,2,10
554,2020,2,3,2,2,3,3,3,2,10
554,2020,4,4,2,4,3,3,3,3,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,-5
554,2020,2,2,1,2,3,4,-1,3,10
554,2020,2,3,2,2,-5,3,2,2,9
554,2020,1,2,1,2,2,2,2,2,10
554,2020,-1,2,2,2,2,3,2,2,10
554,2020,4,3,2,3,3,4,4,4,7
554,2020,-5,2,2,2,2,3,2,3,9
554,2020,2,2,2,2,3,3,2,2,9
554,2020,1,3,1,2,3,3,2,2,8
554,2020,3,3,3,2,3,4,2,2,10
554,2020,2,2,1,1,1,3,3,2,10
554,2020,-1,3,2,3,2,4,2,3,10
554,2020,2,2,2,2,1,1,1,1,10
554,2020,1,3,1,1,1,2,1,1,10
554,2020,1,3,2,3,3,3,3,1,10
554,2020,1,3,2,1,3,3,3,2,10
554,2020,1,3,2,2,2,3,3,1,10
554,2020,2,3,1,1,4,4,3,2,7
554,2020,2,3,2,3,3,3,3,2,10
554,2020,1,2,1,2,2,3,3,2,9
554,2020,2,2,1,2,1,2,2,2,10
554,2020,3,3,3,3,4,4,4,3,8
554,2020,3,3,3,2,3,4,2,1,9
554,2020,2,2,2,2,2,3,2,2,10
554,2020,2,3,2,1,1,3,2,2,8
554,2020,3,4,2,3,4,3,3,4,8
554,2020,2,-1,2,2,3,3,3,2,10
554,2020,1,2,1,2,2,3,3,1,10
554,2020,2,2,2,2,3,4,3,2,9
554,2020,2,4,2,2,4,4,3,3,8
554,2020,1,2,2,2,2,2,2,2,10
554,2020,2,3,2,2,1,3,1,2,7
554,2020,2,3,2,2,2,2,2,2,9
554,2020,3,1,3,4,-1,3,-1,3,5
554,2020,1,3,1,1,3,3,3,3,9
554,2020,2,4,2,3,3,3,2,3,8
554,2020,1,3,1,2,2,2,2,2,5
554,2020,1,1,1,1,1,1,1,1,10
554,2020,2,2,2,2,2,3,2,2,10
554,2020,2,3,2,2,2,2,2,1,10
554,2020,2,3,3,3,3,3,3,3,6
554,2020,1,3,2,2,2,2,2,3,10
554,2020,2,3,3,2,2,-1,2,2,10
554,2020,3,3,2,2,2,4,-5,-5,9
554,2020,2,3,2,2,3,3,3,2,10
554,2020,2,3,1,1,3,3,3,1,10
554,2020,2,3,2,2,2,2,2,2,6
554,2020,3,3,3,3,3,3,3,4,9
554,2020,2,2,2,2,3,3,3,2,10
554,2020,2,2,2,2,2,3,3,2,10
554,2020,1,2,2,2,3,4,-1,4,8
554,2020,2,2,2,1,3,3,3,3,10
554,2020,2,2,2,2,2,-1,3,-1,6
554,2020,2,2,1,1,2,3,1,1,10
554,2020,2,3,2,2,2,3,4,2,10
554,2020,2,2,2,2,2,2,2,2,10
554,2020,-1,4,2,2,2,4,3,-1,10
554,2020,2,2,1,2,2,3,3,3,10
554,2020,1,2,1,2,3,3,2,3,6
554,2020,-1,2,2,2,-1,2,-1,-1,10
554,2020,1,3,2,3,2,3,3,3,9
554,2020,3,3,3,3,4,4,3,3,10
554,2020,2,3,3,3,3,3,3,3,10
554,2020,1,2,1,2,3,3,2,4,5
554,2020,2,3,2,2,2,3,-1,2,10
554,2020,1,2,1,1,1,2,1,1,10
554,2020,3,3,2,3,3,3,3,3,10
554,2020,2,3,2,2,3,3,3,3,8
554,2020,1,2,1,1,2,2,1,1,10
554,2020,2,2,1,2,2,2,2,2,8
554,2020,2,2,2,2,2,2,2,2,10
554,2020,1,2,1,1,2,2,3,2,9
554,2020,1,2,2,3,3,2,3,2,-5
554,2020,2,3,2,3,3,3,3,2,10
554,2020,2,3,2,2,2,3,3,3,10
554,2020,2,2,2,2,2,3,2,1,10
554,2020,4,3,4,3,4,3,3,4,10
554,2020,2,2,2,3,3,3,3,3,1
554,2020,2,2,1,1,1,2,1,1,10
554,2020,2,3,2,1,2,3,2,1,10
554,2020,2,2,2,2,3,3,-1,3,5
554,2020,4,-1,2,1,2,3,2,2,3
554,2020,2,2,1,3,2,3,2,2,9
554,2020,1,3,2,3,3,3,3,2,8
554,2020,2,3,2,3,4,4,3,4,5
554,2020,2,3,3,3,4,3,3,-1,10
554,2020,1,2,1,2,-1,-1,-5,-5,5
554,2020,2,3,1,1,1,3,2,1,10
554,2020,1,3,2,1,1,3,2,2,10
554,2020,3,3,2,-1,3,3,2,3,10
554,2020,2,3,2,2,3,3,3,3,9
554,2020,3,3,2,1,2,3,3,2,10
554,2020,1,2,1,1,2,3,2,2,5
554,2020,2,4,2,2,4,4,3,1,10
554,2020,2,2,1,1,2,3,3,2,10
554,2020,1,3,1,2,2,3,2,2,9
554,2020,2,2,1,-5,2,3,2,2,10
554,2020,2,3,2,2,3,3,2,2,10
554,2020,2,2,2,2,2,2,2,2,10
554,2020,3,3,2,2,2,4,-1,2,5
554,2020,3,4,3,4,3,4,3,3,10
554,2020,1,3,2,3,2,2,2,2,9
554,2020,3,3,3,3,2,2,3,2,8
554,2020,1,3,1,1,2,3,3,2,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,10
554,2020,1,3,2,2,2,3,2,2,10
554,2020,3,3,3,-1,-1,-1,-1,-1,10
554,2020,1,2,1,-5,2,2,2,2,10
554,2020,2,3,3,3,3,3,3,3,-5
554,2020,2,4,1,1,3,3,2,1,10
554,2020,2,3,2,2,3,3,2,2,6
554,2020,2,4,2,3,4,4,4,4,9
554,2020,2,2,1,2,3,4,3,4,-5
554,2020,3,2,3,3,4,4,3,3,5
554,2020,2,2,2,2,2,2,2,2,9
554,2020,2,2,1,1,1,2,1,2,10
554,2020,3,3,1,1,3,3,2,2,10
554,2020,3,4,2,2,2,2,2,3,8
554,2020,2,3,3,3,4,4,3,3,8
554,2020,3,3,2,3,-1,3,2,2,9
554,2020,2,2,1,1,1,4,2,1,9
554,2020,2,3,3,3,3,3,3,3,10
554,2020,1,2,1,1,2,2,2,2,-5
554,2020,2,3,2,3,4,3,2,3,10
554,2020,1,3,1,1,-1,-1,-1,-1,-5
554,2020,3,3,4,4,3,3,-1,3,8
554,2020,2,2,2,2,2,3,2,1,5
554,2020,2,3,2,3,3,3,2,3,8
554,2020,1,3,1,1,2,2,3,1,10
554,2020,2,4,2,3,2,4,3,2,9
554,2020,3,3,2,2,2,3,2,1,10
554,2020,-1,3,2,3,2,3,2,3,10
554,2020,2,3,1,3,2,2,2,2,10
554,2020,2,3,1,2,2,-5,2,1,10
554,2020,2,3,2,2,3,3,2,3,10
554,2020,3,2,2,2,2,2,2,2,10
554,2020,2,3,2,2,3,3,3,3,8
554,2020,2,2,2,2,2,2,2,1,10
554,2020,2,3,2,3,3,3,3,2,10
554,2020,2,2,2,1,3,3,1,2,10
554,2020,3,4,2,2,3,3,-1,3,10
554,2020,2,3,2,2,4,3,2,3,9
554,2020,2,3,2,2,3,3,2,2,10
554,2020,1,3,1,2,2,3,2,2,10
554,2020,3,3,2,2,2,4,2,4,10
554,2020,2,3,2,2,3,3,3,2,10
554,2020,2,2,1,2,3,3,3,2,9
554,2020,2,-1,2,3,3,3,3,3,5
554,2020,2,2,1,1,2,3,3,2,10
554,2020,2,3,2,2,2,3,2,2,10
554,2020,2,2,2,2,2,3,2,2,10
554,2020,1,1,2,1,3,4,-1,-1,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,10
554,2020,1,3,2,3,3,3,3,3,10
554,2020,1,3,1,2,2,2,2,1,10
554,2020,2,3,2,2,3,3,3,1,10
554,2020,2,-5,1,2,3,3,2,3,5
554,2020,1,3,2,2,2,3,3,2,10
554,2020,2,2,1,1,1,2,2,1,4
554,2020,2,3,1,1,2,3,1,2,10
554,2020,1,3,2,2,2,3,3,2,10
554,2020,2,2,2,2,2,3,2,4,8
554,2020,2,3,1,1,1,2,2,1,10
554,2020,-1,2,2,1,2,2,2,2,10
554,2020,2,3,1,2,2,3,2,2,7
554,2020,1,2,1,3,3,3,3,2,10
554,2020,2,3,2,3,3,4,3,2,9
554,2020,1,3,1,3,3,3,3,3,10
554,2020,2,3,2,3,2,-5,2,2,10
554,2020,2,3,2,2,2,3,2,1,10
554,2020,3,4,2,2,2,2,2,2,8
554,2020,2,3,2,2,3,3,2,2,9
554,2020,1,2,1,2,3,3,2,2,10
554,2020,2,3,2,2,2,3,1,1,9
554,2020,-1,-1,1,1,-1,-1,1,1,10
554,2020,2,3,2,3,3,3,-1,-1,10
554,2020,1,-1,1,3,2,2,2,2,10
554,2020,1,3,1,1,3,3,3,2,10
554,2020,1,3,2,3,3,3,3,3,5
554,2020,2,3,2,1,1,3,2,1,9
554,2020,2,2,3,3,3,3,-1,2,8
554,2020,2,4,3,4,4,4,3,3,10
554,2020,1,-1,1,2,1,2,2,1,10
554,2020,2,3,2,3,-1,3,-1,2,10
554,2020,2,-1,2,2,2,-1,2,2,9
554,2020,2,2,3,3,3,3,3,2,10
554,2020,3,3,3,3,3,3,3,3,9
554,2020,2,2,1,3,2,2,2,1,8
554,2020,2,3,3,3,3,3,3,3,10
554,2020,1,2,2,1,2,2,2,1,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,5
554,2020,3,3,3,3,3,3,3,-1,7
554,2020,3,3,3,3,3,3,2,2,10
554,2020,2,3,2,2,2,-1,2,2,10
554,2020,2,2,2,2,2,2,2,2,10
554,2020,1,3,2,2,3,3,3,2,10
554,2020,2,3,2,2,4,3,3,2,10
554,2020,2,2,1,2,2,3,2,2,5
554,2020,1,1,1,1,1,2,1,2,10
554,2020,2,3,1,2,3,4,2,2,10
554,2020,3,3,3,2,3,3,3,3,8
554,2020,-1,-1,-1,-1,-1,-1,-1,-1,5
554,2020,3,3,2,2,2,3,1,1,9
554,2020,2,3,2,2,2,3,2,2,10
554,2020,1,2,1,1,4,4,3,2,10
554,2020,2,2,2,2,2,3,2,2,10
554,2020,2,3,3,3,3,3,3,3,8
554,2020,2,3,2,2,3,4,3,3,10
554,2020,2,2,2,2,2,2,2,2,9
554,2020,1,-1,2,2,-1,3,2,3,10
554,2020,1,4,3,4,4,3,4,3,10
554,2020,2,2,2,2,3,3,3,3,8
554,2020,1,2,2,2,3,3,2,3,10
554,2020,1,2,1,1,1,1,3,2,7
554,2020,1,3,2,2,3,3,4,2,10
554,2020,2,3,1,1,1,-1,2,1,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,10
554,2020,3,3,2,2,3,3,2,1,10
554,2020,2,3,2,2,3,3,3,3,9
554,2020,2,3,2,-1,-1,4,3,4,5
554,2020,1,2,1,1,2,2,1,2,10
554,2020,3,4,2,4,3,3,3,3,8
554,2020,2,1,2,2,3,3,4,2,8
554,2020,2,3,2,2,3,4,3,3,10
554,2020,2,3,2,2,2,2,3,2,9
554,2020,2,2,2,2,2,2,2,1,10
554,2020,2,4,3,3,3,3,3,3,10
554,2020,2,4,2,4,4,3,-5,3,5
554,2020,2,3,1,2,2,2,3,3,9
554,2020,2,2,2,3,2,2,3,3,-5
554,2020,2,1,1,1,2,3,2,3,7
554,2020,2,2,1,1,1,3,3,2,10
554,2020,1,3,1,1,1,2,1,2,10
554,2020,2,3,2,2,3,3,2,2,10
554,2020,1,3,1,4,3,4,2,2,8
554,2020,1,3,1,1,1,3,1,1,7
554,2020,2,3,1,1,2,2,2,1,10
554,2020,3,4,4,4,2,2,2,2,5
554,2020,2,3,2,3,3,3,2,3,-5
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,-5
554,2020,2,2,2,2,2,3,3,3,10
554,2020,1,2,1,1,1,-1,-1,-1,10
554,2020,3,3,3,3,3,3,3,3,10
554,2020,2,2,1,3,3,4,3,3,10
554,2020,2,2,2,3,-1,3,2,2,9
554,2020,2,3,2,2,2,3,2,3,10
554,2020,2,4,1,2,2,3,3,2,9
554,2020,2,-5,2,3,1,3,3,-5,-5
554,2020,3,3,2,3,3,3,3,2,9
554,2020,2,3,2,2,-5,3,2,2,10
554,2020,2,2,2,2,4,3,2,2,9
554,2020,2,3,2,2,3,2,3,3,10
554,2020,2,3,1,2,2,2,2,2,10
554,2020,2,3,2,2,2,2,2,2,10
554,2020,2,3,4,4,3,3,3,3,10
554,2020,2,3,2,2,-1,-1,3,3,10
554,2020,2,2,2,3,3,3,3,2,8
554,2020,2,3,2,4,3,3,-1,3,10
554,2020,2,3,2,2,-1,3,-1,3,-5
554,2020,-1,-1,2,3,2,3,3,3,1
554,2020,2,4,2,2,3,3,3,2,9
554,2020,2,2,1,1,3,3,3,2,10
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,-5
554,2020,2,2,3,3,3,3,3,3,6
554,2020,-5,-5,-5,-5,-5,-5,-5,-5,10
554,2020,3,1,1,1,2,1,1,1,7
554,2020,2,3,2,2,2,3,3,2,10
554,2020,1,2,2,2,2,2,3,1,10
554,2020,2,3,2,2,-1,3,3,3,6
554,2020,2,3,2,3,3,3,2,3,5
554,2020,1,-5,1,-5,4,4,3,4,10
554,2020,3,3,3,3,2,3,2,1,8
554,2020,2,3,2,2,2,3,3,3,7
554,2020,1,3,1,2,3,3,2,2,10
554,2020,2,3,2,2,3,3,2,2,9
554,2020,2,3,2,2,3,3,2,2,8
554,2020,-1,3,3,3,3,3,3,3,8
554,2020,1,3,1,2,3,3,3,3,10
554,2020,1,3,2,2,2,2,3,3,-5
554,2020,1,-5,3,3,3,3,3,3,8
554,2020,2,3,2,3,3,3,3,3,10
554,2020,2,2,2,2,3,3,2,2,10
554,2020,2,2,1,2,2,2,3,2,5
554,2020,2,3,2,2,4,3,2,2,-5
554,2020,3,3,3,4,4,4,3,4,10
554,2020,3,3,3,4,2,3,3,3,10
554,2020,2,3,1,1,3,3,4,3,9
554,2020,2,3,2,2,3,3,2,3,10
554,2020,1,-1,1,2,2,3,2,1,9
554,2020,3,3,2,2,2,3,2,2,10
554,2020,2,4,1,2,2,2,3,1,10
554,2020,3,3,4,4,3,3,4,2,10
554,2020,1,2,1,2,2,3,3,2,9
554,2020,2,3,1,1,2,2,2,2,10
554,2020,1,2,1,1,1,1,2,1,5
554,2020,1,3,2,2,3,3,3,2,10
554,2020,1,3,1,1,2,3,1,1,10
554,2020,2,3,2,1,3,3,3,2,10
554,2020,2,3,2,2,2,2,2,2,8
554,2020,2,3,1,2,2,3,2,3,10
554,2020,2,3,2,2,3,3,3,2,7
554,2020,1,2,2,2,3,3,2,3,9
554,2020,1,3,1,1,2,3,1,2,10
